TransactionID;Date;Count;Cost;Delivery;Bad;Paid;Weight;Promo;AutoIssue
7938;2020-Aug-23 4:45:00;95;8528;1;1;3959;5900;1;0
7939;2019-Sep-3 15:45:00;30;5310;0;1;13169;7218;0;1
7940;2019-Jun-13 4:16:01;68;9701;0;1;7234;7569;1;0
7941;2019-Jun-1 12:26:04;55;5339;0;0;996;8993;1;0
7942;2020-Feb-21 13:30:00;25;4874;1;1;9040;6035;1;0
7943;2020-Aug-21 3:15:00;94;5903;0;0;3025;6051;0;0
7944;2020-Jul-13 8:30:00;71;7421;0;0;13873;5153;0;0
7945;2020-Apr-12 10:30:00;47;9520;0;0;13437;8313;1;0
7946;2020-Jul-31 20:00:00;56;7381;0;0;12684;5562;0;0
7947;2020-Jan-29 15:00:00;15;7280;0;1;1592;4001;1;0
7948;2020-Feb-21 21:15:00;31;5115;1;0;11813;8563;1;0
7949;2020-Feb-17 4:00:00;30;6549;0;1;6736;9694;1;0
7950;2019-Jul-11 20:30:00;45;7175;0;0;202;4711;1;0
7951;2020-Mar-20 5:15:00;49;8236;1;0;9546;6522;0;0
7952;2019-Sep-13 15:00:01;19;4426;1;0;4162;7123;0;1
7953;2020-Jul-14 11:00:00;49;9409;0;0;2431;4249;0;0
7954;2020-Aug-16 8:30:00;84;8586;0;0;5372;9147;0;0
7955;2019-May-7 10:32:00;45;7194;1;1;13720;9159;0;1
7956;2019-Oct-20 18:30:00;2;8173;1;0;5688;9100;0;0
7957;2019-Jun-18 18:15:00;85;4068;0;1;43;7602;1;0
7958;2020-Jul-15 7:45:00;5;6373;0;1;4219;4276;1;0
7959;2020-Aug-18 10:00:00;74;7507;1;1;14372;6247;0;0
7960;2019-Nov-24 7:15:00;62;8582;0;0;5733;4815;1;1
7961;2020-Jan-13 19:30:00;20;8206;1;1;3635;6256;0;1
7962;2020-May-29 18:45:00;58;6545;0;0;9911;4133;1;1
7963;2020-Aug-2 21:15:00;77;9023;0;0;13238;6048;0;0
7964;2020-Feb-9 2:45:00;59;8291;0;0;12889;8360;0;1
7965;2019-Jul-28 16:00:00;42;6358;1;0;7267;7723;0;0
7966;2019-Nov-11 13:30:00;32;7455;0;0;6567;5145;0;0
7967;2020-Aug-14 11:15:00;67;4827;0;0;12219;9113;0;1
7968;2020-Jul-31 8:45:00;9;5131;1;0;1056;5615;0;1
7969;2019-Nov-19 10:45:00;15;8687;0;0;3283;6385;1;0
7970;2019-Jul-21 0:00:00;57;7861;1;0;2265;4050;1;1
7971;2020-Apr-21 12:15:00;14;4429;0;0;13748;9051;0;1
7972;2020-Jul-22 12:15:00;59;7575;0;0;11232;6905;1;0
7973;2019-Oct-7 13:00:00;35;4928;0;0;3123;7951;1;1
7974;2019-May-28 7:02:00;2;5768;0;1;2960;6072;0;1
7975;2019-May-28 7:02:00;50;8717;0;1;13091;7895;1;0
7976;2020-Feb-13 13:45:00;61;8958;0;0;12642;7385;1;1
7977;2019-Oct-18 8:15:00;63;4951;0;0;1606;5098;0;1
7978;2020-Aug-2 6:45:00;32;6966;1;0;14328;5079;1;0
7979;2020-Jun-16 15:45:00;15;7961;1;1;5777;6417;0;1
7980;2020-Aug-23 10:00:00;28;8911;1;1;1105;5670;1;0
7981;2020-May-20 6:00:00;7;7530;0;1;12730;5631;0;1
7982;2019-Dec-2 18:30:00;90;8992;1;0;14405;7727;0;1
7983;2019-Sep-21 6:30:00;26;6728;1;1;8118;9839;0;0
7984;2020-Mar-13 14:30:00;92;6970;0;0;5133;5551;0;1
7985;2020-Jul-6 20:15:00;5;6080;1;1;10777;8345;0;1
7986;2020-Jun-1 20:30:00;61;5865;0;0;7890;4657;0;0
7987;2020-Mar-29 18:45:00;91;5927;1;1;7300;6690;1;1
7988;2020-Jan-25 2:00:00;28;9920;1;1;8246;7806;1;0
7989;2019-Aug-14 11:30:00;35;8720;0;0;5516;8057;0;0
7990;2020-Feb-23 19:30:00;26;4980;1;1;2456;5320;0;1
7991;2020-May-18 14:00:00;93;8332;0;0;6560;9020;0;1
7992;2019-Jun-20 16:15:00;94;5431;1;1;7013;5824;0;0
7993;2019-Jul-17 16:30:01;39;7215;1;1;13740;8323;1;0
7994;2019-Apr-8 6:01:04;75;7850;0;1;2179;9963;0;1
7995;2019-Jun-12 16:31:01;3;4144;0;0;2953;6638;0;1
7996;2020-Jul-5 21:15:00;47;9075;1;0;12420;9300;1;1
7997;2019-Nov-6 21:45:00;26;8212;1;1;13739;5294;0;1
7998;2019-Nov-20 10:15:00;84;4071;0;1;888;8951;1;0
7999;2019-Jun-22 8:00:00;82;7239;1;1;7875;7197;0;1
8000;2020-Aug-29 8:45:00;26;4215;0;0;11866;8116;0;1
8001;2020-Aug-7 4:30:00;23;9057;0;0;3238;5407;0;1
8002;2020-Jan-26 10:45:00;38;5748;0;0;1410;4191;0;1
8003;2019-Apr-30 8:32:01;54;9179;1;0;1930;9178;1;1
8004;2020-May-13 7:00:00;55;7426;1;0;10305;6599;1;1
8005;2019-Apr-2 19:31:01;32;5600;0;0;5046;9995;1;0
8006;2020-Jan-22 6:45:00;28;7939;0;0;9269;5884;0;0
8007;2020-Jun-17 14:30:00;26;9948;1;1;1011;9907;1;1
8008;2019-Jun-20 0:00:00;43;6422;0;1;7619;8383;0;0
8009;2019-Dec-9 9:45:00;51;6499;0;0;4491;4029;0;1
8010;2020-Jun-27 20:15:00;98;8453;1;0;9499;6567;0;0
8011;2019-Nov-5 17:45:00;61;6718;0;1;8231;9182;0;0
8012;2020-Jan-10 16:30:00;4;5396;0;1;7512;8918;1;0
8013;2019-Sep-27 14:45:00;80;9086;0;1;8561;7379;1;1
8014;2019-May-17 11:05:00;62;6496;0;0;13010;7247;0;1
8015;2020-Jul-20 14:30:00;12;6641;1;0;9544;4057;1;1
8016;2020-Aug-22 10:15:00;77;7561;1;1;11400;5282;1;1
8017;2019-Apr-30 6:02:01;96;7165;0;1;14611;8356;0;1
8018;2019-Jul-17 14:15:00;91;9275;0;0;10004;5637;0;0
8019;2019-Dec-5 9:45:02;34;6066;0;0;14247;6318;0;0
8020;2020-Jun-25 8:00:00;26;5826;1;1;10580;7218;1;0
8021;2020-Jan-20 8:15:00;28;5333;1;0;12718;5551;0;1
8022;2020-Feb-22 12:30:00;52;4217;0;1;10046;5669;0;1
8023;2019-Jun-1 16:01:01;69;7294;1;0;14150;9325;1;1
8024;2019-Jun-15 8:25:04;17;5001;0;0;9499;9574;0;1
8025;2019-Dec-20 18:30:00;32;5197;1;1;7533;4380;1;1
8026;2020-Jan-23 15:30:00;9;7856;1;0;1970;6852;0;1
8027;2019-Oct-5 12:45:00;59;6098;1;1;6507;7182;0;0
8028;2019-Jul-10 9:30:00;46;4603;0;1;5633;7235;1;0
8029;2019-Apr-25 12:46:01;42;8891;0;0;11855;5986;1;1
8030;2020-May-15 12:00:00;57;5205;0;1;2726;5728;1;1
8031;2020-Jul-21 7:15:00;78;6330;1;1;4624;7706;0;1
8032;2019-Sep-16 18:15:00;12;5063;0;0;14838;7682;1;0
8033;2020-Aug-11 13:00:00;32;8748;0;1;8077;7544;0;1
8034;2019-Oct-20 15:15:00;62;8354;1;1;12343;5200;1;0
8035;2020-Jul-24 7:30:00;77;8837;0;1;5110;5214;0;0
8036;2020-Apr-19 13:00:01;10;6911;0;0;802;8992;0;0
8037;2020-Jul-23 18:30:01;57;4946;1;1;5691;8658;1;0
8038;2020-Mar-13 12:00:01;46;4759;0;1;2548;4919;1;0
8039;2019-Jun-8 2:29:03;16;5530;1;0;12440;8218;0;0
8040;2020-Jul-3 10:45:00;10;6105;1;1;824;5128;1;0
8041;2019-Oct-19 7:45:00;9;9631;0;1;13373;6908;0;1
8042;2020-Apr-11 16:15:00;55;8011;1;1;11429;5194;0;1
8043;2019-Dec-1 11:45:00;3;8400;1;0;11123;6177;0;1
8044;2019-Dec-1 12:45:01;21;5834;0;1;13345;9803;0;0
8045;2020-Jan-11 11:30:00;85;4514;0;1;173;4979;1;1
8046;2020-May-21 8:00:00;84;4085;1;0;8173;7912;1;0
8047;2019-Sep-21 17:00:00;35;4900;1;1;1824;4411;1;0
8048;2019-Oct-8 8:00:01;60;4747;0;1;674;5415;1;1
8049;2020-Jun-2 11:30:00;15;8093;0;1;14341;9948;1;1
8050;2019-Oct-22 16:00:00;14;9593;1;1;3041;7057;0;1
8051;2020-Jul-21 13:45:04;2;6845;0;0;12419;8571;1;1
8052;2020-Mar-12 12:45:00;59;7105;0;0;14399;8070;1;1
8053;2020-Apr-4 11:15:00;65;5162;1;1;2948;4898;0;0
8054;2020-May-21 9:30:00;54;5922;0;1;9881;7963;1;1
8055;2019-Jul-13 14:45:00;28;5898;0;1;606;6049;1;1
8056;2019-Jul-3 15:00:00;67;7544;0;1;5704;7376;1;1
8057;2020-Jan-31 5:30:00;31;7269;0;1;11354;8348;1;1
8058;2020-Jul-21 10:45:00;12;7758;1;0;1510;7099;0;0
8059;2020-Aug-21 18:15:00;50;4040;1;0;12419;5846;1;0
8060;2019-Oct-22 15:45:00;75;5428;0;1;9980;7772;0;0
8061;2019-Oct-6 7:45:00;39;9678;0;0;7109;9855;0;1
8062;2019-Aug-1 8:15:00;99;6617;1;0;14241;5915;1;1
8063;2019-Oct-23 13:00:00;29;5515;1;0;347;5377;1;0
8064;2019-Nov-25 18:15:00;16;8199;1;0;3359;5076;1;0
8065;2019-Nov-13 7:45:02;25;9875;0;0;1344;9253;0;0
8066;2019-Aug-21 9:15:00;71;5489;1;0;13114;6586;0;0
8067;2019-Oct-28 11:45:01;8;8442;0;1;5929;7787;0;0
8068;2020-Jun-2 17:00:00;11;6660;1;1;8982;9358;0;0
8069;2019-Jun-4 9:31:00;28;7054;1;1;10652;9438;1;1
8070;2020-Apr-16 18:15:00;82;7767;0;0;3350;5317;0;0
8071;2019-Aug-22 10:00:01;69;9526;1;1;1251;7970;0;0
8072;2020-May-24 11:30:00;7;4747;0;0;12732;6796;0;1
8073;2020-Jan-16 11:00:00;61;7839;1;0;8445;8159;1;0
8074;2020-Mar-27 9:15:00;58;7694;0;0;13508;4878;1;1
8075;2020-Apr-27 16:15:00;75;8974;0;1;10531;9770;1;1
8076;2020-Jul-16 17:15:00;6;5281;0;1;3554;9689;1;1
8077;2019-May-7 12:32:04;92;5592;0;0;11989;8363;0;1
8078;2020-Mar-26 12:45:00;72;5164;0;0;7775;9036;0;0
8079;2019-Nov-7 4:00:00;88;7734;0;1;12965;6764;0;1
8080;2019-Sep-2 9:00:01;24;4519;1;1;11922;7262;1;1
8081;2020-Apr-18 16:00:00;77;5718;0;0;2928;9286;0;1
8082;2020-Apr-17 5:00:00;29;4195;0;0;14543;6675;0;0
8083;2020-Jul-28 10:30:00;82;5311;0;0;4957;4502;0;0
8084;2019-Nov-6 11:00:01;30;7226;0;0;8000;7828;1;0
8085;2019-Aug-9 16:45:00;23;6870;0;1;10877;8235;1;0
8086;2019-Jun-5 6:57:04;40;4733;0;0;7278;7045;0;0
8087;2020-Jun-1 12:15:00;58;9879;1;1;12810;9548;1;1
8088;2020-May-25 5:45:00;26;9504;1;1;6725;5155;0;0
8089;2020-Jun-10 18:45:00;50;7294;1;1;12189;4857;1;1
8090;2020-Apr-9 14:45:00;39;5015;0;0;4700;9444;0;0
8091;2020-Feb-5 3:45:00;54;4233;1;1;10865;5129;0;0
8092;2020-Jun-4 16:30:00;9;8924;1;1;5480;9844;0;1
8093;2020-Jun-27 13:00:01;88;9099;0;1;5689;5454;0;0
8094;2019-Sep-24 11:00:01;15;7791;0;0;9335;5123;0;1
8095;2020-Mar-7 13:30:00;30;5741;0;1;3451;5256;0;1
8096;2020-Jul-24 17:30:00;62;8159;0;1;13910;7697;1;0
8097;2019-Apr-27 15:31:03;72;7982;1;1;2635;6566;1;0
8098;2020-Aug-26 5:00:00;80;8923;0;1;8599;7338;1;0
8099;2020-May-5 8:00:00;65;8968;1;0;12141;9902;0;0
8100;2019-Oct-16 11:30:00;60;8641;1;1;5159;8393;0;0
8101;2019-Aug-6 5:30:01;23;8949;1;0;1043;6136;1;1
8102;2019-Oct-25 15:15:00;8;6755;1;0;12476;6402;1;0
8103;2020-Jan-5 11:15:00;51;4816;0;0;7165;9421;1;0
8104;2019-Jun-15 4:52:04;100;4417;0;1;4073;4911;0;1
8105;2019-Sep-23 10:30:01;59;5653;0;1;8982;9848;1;1
8106;2020-Aug-31 5:00:00;74;8805;1;0;11015;8973;0;0
8107;2019-Sep-17 16:15:00;98;6192;1;0;2129;5332;0;0
8108;2019-Jul-8 12:15:00;31;4318;0;1;13625;6788;1;0
8109;2019-Dec-29 7:45:00;75;7241;0;0;3510;5887;1;0
8110;2019-Sep-19 10:45:00;62;8773;1;1;4633;9515;1;0
8111;2019-Dec-29 13:30:00;50;5369;1;0;8719;4166;0;1
8112;2019-Dec-1 7:30:03;61;5852;1;1;2726;9713;1;0
8113;2019-Jun-4 12:31:01;52;7736;0;1;12779;9058;0;1
8114;2019-Oct-20 11:30:00;63;7185;1;1;10130;8508;1;0
8115;2019-Nov-1 10:45:00;31;7191;0;0;10691;9675;0;0
8116;2019-Nov-17 14:45:00;60;6671;0;0;12760;8062;0;0
8117;2020-Jan-17 4:45:00;40;5323;1;0;6042;6827;0;0
8118;2019-Aug-20 5:30:00;85;7343;0;0;1830;4746;0;0
8119;2019-Dec-6 7:15:02;26;9941;1;0;422;8704;1;0
8120;2019-Oct-23 12:45:00;76;8865;0;1;10068;7115;1;0
8121;2019-Jul-11 11:45:00;96;4041;0;1;5394;7327;0;1
8122;2020-May-18 17:30:00;7;8118;0;0;12358;9181;1;1
8123;2019-May-12 15:32:00;52;7007;1;1;1896;7064;1;0
8124;2019-Nov-5 12:30:01;14;5468;0;1;5702;8438;1;0
8125;2019-Nov-5 6:00:01;85;5537;1;1;3880;4325;1;1
8126;2019-Sep-24 6:15:00;89;8995;0;0;9712;9878;0;1
8127;2020-May-14 8:15:00;40;4706;0;0;7378;4430;0;0
8128;2020-Jan-21 23:15:00;64;4048;0;1;12569;7232;0;1
8129;2020-Mar-17 14:15:00;31;8209;1;1;5581;4032;1;1
8130;2019-Oct-16 2:45:00;12;6137;0;1;9635;4264;1;1
8131;2019-Dec-12 8:45:00;84;5377;1;0;7349;5757;1;0
8132;2019-Dec-28 9:45:00;29;9676;1;0;9047;4343;0;1
8133;2020-Jan-10 14:30:00;51;5646;0;0;8547;9317;0;0
8134;2019-Apr-22 11:59:05;38;4135;0;0;1873;4750;1;0
8135;2019-Dec-13 6:15:00;13;4989;1;0;2986;8715;0;1
8136;2019-Sep-30 15:15:00;58;8236;1;1;14846;5086;1;0
8137;2019-Apr-30 9:32:00;52;4015;0;1;5299;9391;0;1
8138;2019-Jun-28 6:00:00;46;6782;0;1;6574;7684;1;0
8139;2019-Dec-20 11:30:02;81;8283;1;0;5096;4080;1;1
8140;2020-Feb-20 10:30:00;53;4702;0;0;9604;9885;1;1
8141;2020-May-6 15:15:00;30;7763;0;1;13023;4601;1;0
8142;2019-Jul-28 21:15:00;65;8692;1;0;6255;5595;0;1
8143;2019-May-20 5:31:02;89;8636;1;1;9448;5941;1;0
8144;2019-Jul-31 7:15:00;88;9889;1;1;12211;9109;1;0
8145;2020-Jan-6 17:45:00;67;4233;1;1;13760;6292;1;1
8146;2020-Aug-7 20:15:00;80;9227;1;1;11065;6729;0;0
8147;2019-Dec-11 7:30:02;49;7227;1;1;8269;5436;0;1
8148;2020-Mar-4 12:15:00;80;6446;1;0;1363;5535;0;0
8149;2020-Mar-3 21:30:00;57;8592;1;1;7407;7641;1;1
8150;2020-Jan-13 15:30:00;65;8272;1;1;14390;4144;0;0
8151;2020-May-13 7:45:00;51;6797;1;1;2957;9849;1;1
8152;2019-Jul-21 6:00:00;65;5702;0;0;2819;8198;1;0
8153;2020-Aug-1 15:15:00;9;9651;1;0;9273;6922;0;0
8154;2020-Feb-4 16:15:00;57;9516;0;1;7661;6158;1;1
8155;2020-Mar-14 15:30:00;88;9795;1;0;10991;7579;1;1
8156;2019-May-13 7:02:03;45;5906;0;0;3630;9793;1;1
8157;2020-Jul-27 7:46:02;92;7987;0;1;341;8472;1;1
8158;2020-Mar-19 6:00:00;80;9523;0;1;8588;8388;1;1
8159;2019-Nov-1 10:30:00;10;4158;1;1;9129;4650;1;1
8160;2019-Apr-12 9:15:05;60;5801;0;1;2617;9602;1;1
8161;2020-Jul-26 1:45:00;78;8391;0;1;12981;6226;1;0
8162;2020-Jun-28 17:30:00;80;4537;0;0;1669;8616;1;1
8163;2019-Jul-31 15:45:00;83;9231;0;0;12769;5671;0;0
8164;2019-Oct-21 7:15:00;14;5184;0;1;9983;4058;1;0
8165;2019-Sep-20 6:30:00;19;5889;1;0;9405;5410;1;0
8166;2020-Aug-21 15:45:00;61;7563;1;0;432;8911;0;1
8167;2019-Dec-24 18:15:00;35;6710;1;1;10428;7955;1;1
8168;2019-Sep-23 12:30:00;33;7458;1;0;1958;8644;1;1
8169;2019-Jun-16 11:00:05;95;7435;0;0;3698;5734;1;0
8170;2019-Dec-8 18:15:00;54;9244;1;0;5363;9977;1;1
8171;2020-Apr-5 12:00:00;83;4297;0;1;2901;4762;1;1
8172;2019-Sep-27 13:30:00;69;7470;0;1;14165;5535;0;1
8173;2020-Feb-26 6:30:00;22;8747;1;0;12922;4176;0;1
8174;2020-Aug-20 11:00:00;98;5191;1;1;1409;7249;1;1
8175;2020-Jul-30 17:30:00;34;5629;1;1;6802;6172;1;0
8176;2019-Jul-28 3:45:00;3;8757;1;0;5386;9282;1;0
8177;2020-Feb-8 11:30:00;87;4361;0;0;12528;8259;0;1
8178;2019-May-30 17:01:03;32;9159;0;1;887;6835;1;1
8179;2019-Sep-18 14:15:00;60;7132;0;0;11750;8558;1;1
8180;2019-May-22 10:16:01;92;6208;0;1;9760;7846;0;1
8181;2020-Jun-3 8:15:00;30;9369;0;1;11791;9086;0;1
8182;2020-Mar-18 3:30:00;85;7629;0;1;5054;9050;0;1
8183;2019-Aug-20 14:45:00;79;7402;0;1;10860;7558;0;0
8184;2019-May-3 11:47:00;92;4030;0;0;10018;4962;1;1
8185;2020-Jun-1 9:45:00;21;9590;0;0;11882;8163;0;1
8186;2019-Nov-8 9:45:01;80;4418;1;1;3292;8293;1;1
8187;2020-Jun-11 4:30:00;15;7997;1;0;2759;5447;0;1
8188;2019-May-21 6:46:00;39;8060;0;1;13883;7282;1;1
8189;2019-Jul-29 18:45:00;56;9712;0;1;9860;9406;0;1
8190;2019-Oct-27 14:30:00;14;6776;0;0;518;4840;0;0
8191;2020-Jun-5 6:30:00;6;6079;1;1;7981;4507;1;1
8192;2019-Apr-12 16:30:05;23;4387;0;1;14933;7299;1;1
8193;2019-Jun-22 14:30:00;83;6265;0;0;4740;9405;0;1
8194;2020-Apr-3 18:15:00;97;4358;1;1;13615;9704;1;0
8195;2019-Jul-4 4:30:00;48;4815;0;0;6169;6698;0;1
8196;2020-Jan-4 16:00:00;86;4405;0;1;14461;5720;0;0
8197;2020-Mar-6 5:43:00;65;5581;1;1;5272;5180;1;0
8198;2020-Jan-16 16:45:00;97;9150;0;0;2094;9249;0;0
8199;2020-Feb-1 19:45:00;78;5855;0;0;7674;5936;0;0
8200;2019-Sep-29 7:30:01;28;6665;0;0;14743;7930;0;0
8201;2019-Nov-30 7:30:01;11;5302;1;1;9627;4890;1;0
8202;2019-Aug-15 11:00:00;7;4858;1;1;6182;9458;1;0
8203;2020-Jun-12 12:15:00;80;8179;0;1;6020;8967;0;1
8204;2019-Dec-2 12:30:02;11;7704;1;1;395;8266;1;1
8205;2019-Nov-20 10:30:00;23;6995;0;1;9648;8253;0;0
8206;2020-Jun-17 10:45:00;38;5858;0;0;12183;9075;0;0
8207;2019-Nov-18 7:15:00;79;4654;1;0;866;7403;1;0
8208;2020-Aug-2 8:00:00;37;5952;0;0;1294;7449;1;1
8209;2019-Apr-21 8:01:03;85;5015;0;1;5252;8641;0;1
8210;2020-Jul-5 9:00:00;71;8023;1;0;5034;7333;0;0
8211;2019-Sep-16 14:45:00;7;7073;1;1;13970;9503;1;1
8212;2020-Mar-15 6:00:01;5;6326;0;1;10821;5275;1;0
8213;2020-Aug-30 11:15:00;3;5327;0;1;5131;6101;0;0
8214;2020-Mar-18 11:45:00;21;6187;1;0;12237;4109;1;1
8215;2019-Aug-18 15:15:00;100;4898;0;1;5114;6106;0;0
8216;2020-Feb-4 15:30:00;11;4764;1;0;10793;8397;1;0
8217;2020-Jan-24 5:45:00;29;4114;1;0;6208;4865;1;0
8218;2020-Mar-23 12:00:01;94;9917;1;1;10369;7604;1;1
8219;2020-Jun-24 10:30:00;5;4867;1;1;11811;5411;0;1
8220;2020-Jan-10 10:30:00;40;7171;1;0;2705;9198;0;0
8221;2019-May-15 6:02:01;25;8163;0;1;11870;6555;1;1
8222;2020-May-30 6:30:00;76;8235;0;0;4446;7556;0;0
8223;2020-Apr-11 14:30:00;25;4834;0;0;2399;8604;0;1
8224;2020-Feb-21 17:45:00;33;9556;0;0;13675;4972;1;1
8225;2020-Mar-22 8:30:01;71;9643;0;1;13769;5422;1;0
8226;2019-Aug-29 11:00:01;69;6068;1;1;12126;4496;1;1
8227;2020-Feb-20 17:00:00;70;5205;0;0;9727;4598;1;1
8228;2019-Dec-5 9:45:03;42;6715;1;0;11296;7916;0;1
8229;2019-Apr-8 8:02:05;89;5754;1;0;14439;9114;0;0
8230;2019-Jun-5 13:51:02;18;6905;0;0;8034;7020;0;1
8231;2020-Apr-11 7:00:00;21;6046;0;1;11083;9906;1;1
8232;2020-Aug-12 16:30:00;27;9479;0;0;1163;5764;1;1
8233;2019-Nov-13 9:00:01;78;8079;0;0;5932;4214;0;0
8234;2020-Mar-23 15:45:00;51;8332;1;1;8289;4781;1;0
8235;2019-Nov-22 5:30:00;41;6456;0;1;8601;4188;0;1
8236;2020-Jan-31 15:45:00;50;9196;0;0;5143;5947;0;0
8237;2019-Nov-5 8:00:01;49;8971;1;0;1352;9358;0;1
8238;2020-Jan-14 9:45:00;83;6824;1;1;13403;5522;0;0
8239;2020-Mar-27 14:45:00;16;4595;1;0;3226;6439;0;0
8240;2019-Oct-11 16:45:00;9;6885;0;0;6958;9104;1;0
8241;2020-Feb-20 16:45:00;20;5572;0;1;3946;7608;0;1
8242;2020-Jul-1 20:15:00;66;6543;0;0;8041;8080;0;1
8243;2019-Sep-26 8:15:00;59;7554;0;0;527;5808;0;1
8244;2020-Feb-27 19:45:00;100;7424;1;0;1543;8925;0;1
8245;2019-Aug-6 12:45:00;95;9990;0;0;5027;7443;1;1
8246;2020-Jul-14 10:00:00;50;9548;0;1;10334;7956;0;0
8247;2020-Jun-27 11:30:00;21;4841;1;0;13371;7171;0;0
8248;2019-Oct-11 9:30:01;7;8640;1;1;5034;5167;0;0
8249;2020-Feb-20 21:15:00;20;7077;0;0;3554;4232;0;0
8250;2020-May-28 19:00:00;78;8398;0;1;10834;9354;1;0
8251;2019-Dec-12 19:30:00;24;9826;0;0;41;6262;0;0
8252;2020-Mar-9 12:00:00;38;6264;0;1;3040;9747;0;1
8253;2020-Jan-11 12:30:00;97;5653;0;0;4030;7782;0;1
8254;2020-Jan-11 12:00:00;85;8303;0;0;7963;4877;0;1
8255;2020-Aug-31 12:00:00;68;9090;0;0;14466;5276;0;0
8256;2020-Jul-11 18:00:00;70;6487;0;0;8473;6976;0;1
8257;2020-Jun-19 13:45:00;9;7175;1;1;12530;5439;0;1
8258;2019-Jun-27 12:15:00;68;9125;1;1;215;6127;1;1
8259;2019-May-5 15:32:04;39;9694;1;1;9520;4530;0;1
8260;2020-Jul-18 8:30:00;62;4683;1;0;4396;6156;0;1
8261;2019-Sep-20 6:30:01;84;4682;1;1;7500;6512;0;0
8262;2019-Sep-6 9:30:01;9;7911;0;1;2018;4677;1;1
8263;2020-Feb-12 8:30:00;50;7153;0;0;1427;5387;0;1
8264;2020-Jul-22 19:00:00;24;4097;0;1;10287;4508;0;1
8265;2019-Nov-19 9:00:01;97;4702;1;1;4477;8386;1;1
8266;2019-Dec-6 9:45:00;75;4517;1;0;5490;5842;0;1
8267;2020-Jun-25 6:15:00;46;7499;0;0;4849;4838;0;1
8268;2020-Jul-18 12:00:00;38;5743;1;1;9897;9144;1;1
8269;2019-Sep-21 15:00:00;12;5610;1;0;10141;9631;1;1
8270;2019-Dec-31 8:45:00;8;9631;0;1;10784;9338;1;0
8271;2019-Jun-25 16:30:00;96;4908;1;0;6009;5261;1;0
8272;2019-Apr-22 19:01:04;91;5660;0;1;13185;5852;0;1
8273;2019-Oct-31 13:45:00;42;6819;1;1;4081;6253;0;0
8274;2020-Mar-23 15:15:00;98;8662;0;1;13425;6748;0;1
8275;2020-Aug-31 15:45:00;33;5345;0;0;7303;9911;1;0
8276;2020-Jul-16 14:45:00;88;5146;0;1;5523;6111;1;0
8277;2020-Jul-17 9:00:00;44;8065;0;1;3752;5508;0;1
8278;2020-Jul-10 11:00:00;85;5083;0;0;3765;9059;1;1
8279;2019-Jul-16 16:00:00;80;9965;1;0;14558;5643;0;1
8280;2020-Jun-10 5:15:00;83;9323;0;1;10018;8814;1;1
8281;2020-Apr-25 16:00:00;27;4115;1;0;13753;6357;1;1
8282;2019-Jul-6 12:30:00;4;7651;0;1;344;8094;1;0
8283;2019-May-13 9:02:05;52;6402;0;0;13768;5329;0;0
8284;2020-Jun-30 16:30:00;8;4486;0;0;9039;7232;0;0
8285;2020-May-20 7:15:00;40;7284;1;1;6289;6106;0;1
8286;2019-Jun-1 21:01:02;18;6269;0;0;9551;9616;0;1
8287;2020-Mar-20 6:00:01;36;6674;1;0;8829;4352;1;1
8288;2019-Jun-6 13:56:05;22;5783;1;0;4389;4604;0;0
8289;2019-Nov-20 11:15:00;21;7160;0;1;14795;8998;0;0
8290;2020-Jan-10 17:00:00;64;7964;0;0;11524;6714;0;0
8291;2019-Dec-20 13:45:00;5;4188;0;1;14683;6166;1;0
8292;2019-May-5 9:47:01;41;9026;1;1;8778;7317;1;1
8293;2020-Feb-20 10:30:00;88;8340;1;0;14612;5791;0;1
8294;2020-May-26 10:15:00;3;8211;1;1;7746;9144;1;1
8295;2020-Mar-27 10:00:01;89;8873;1;0;8370;9631;0;0
8296;2020-Aug-24 5:45:00;79;5635;1;0;2850;5265;0;1
8297;2019-Dec-21 20:00:00;71;6874;1;0;5788;5548;0;0
8298;2019-Apr-30 1:16:01;48;5425;0;1;1469;9453;1;0
8299;2019-Dec-11 7:45:01;32;8304;0;1;8909;8960;1;1
8300;2019-Sep-20 5:30:00;80;9826;1;0;8024;4200;1;1
8301;2020-Feb-24 17:15:00;2;5329;1;1;1764;8794;1;0
8302;2020-Jan-28 23:15:00;36;7579;1;1;10325;5949;1;1
8303;2020-Apr-16 8:00:00;75;4777;1;0;5785;7283;0;1
8304;2019-Jun-28 9:15:00;14;7620;0;0;3360;4358;0;1
8305;2020-Feb-16 11:00:00;34;5796;0;1;2695;8820;0;0
8306;2019-Apr-29 9:32:01;100;4128;0;1;11785;6718;1;0
8307;2020-Jan-27 15:45:00;97;6725;1;1;6199;4503;1;1
8308;2020-Jun-14 3:45:00;81;5207;1;0;289;9361;0;1
8309;2019-Oct-2 6:45:00;55;6843;1;1;5260;6522;0;1
8310;2020-May-12 22:45:00;22;7219;1;0;14165;7852;1;0
8311;2019-May-26 14:46:02;37;8071;1;0;6831;7288;0;0
8312;2020-Aug-3 5:45:00;39;7766;1;1;3941;4858;1;0
8313;2020-Feb-10 11:00:00;92;8438;1;0;3897;4462;0;1
8314;2020-Mar-7 17:30:00;16;4891;1;1;1758;8577;0;1
8315;2020-Feb-6 13:30:00;38;6554;1;0;3889;6661;0;0
8316;2019-Apr-27 14:55:00;25;4469;1;1;10598;9215;0;0
